,n_clusters,max_iterations,seeds_algo,t,l,adjusted_mutual_info_score,adjusted_rand_score,calinski_harabaz_score,completeness,homogeneity,mutual_info_score,normalized_mutual_info_score,seeding_duration[s],silhouette_score,total_iterations,v_measure
0,10,,forgy,5,10,-7.934898208700987e-05,1.489071638509321e-05,144.86135434784413,0.007484212568258415,0.009905882512447412,0.01371222554578886,0.008610326962395224,0.0,0.05493529075893531,0.0,0.00852643186311332
1,10,,random,5,10,-8.64604884908464e-05,-0.0010098056967916434,165.2980473164281,0.0067096508296267034,0.009802393640422031,0.013568970994474714,0.008109909902198988,0.0030031204223632812,0.07305954514635829,0.0,0.007966383416794552
2,10,,kmeans++,5,10,0.001084620233110569,0.0006475254512801327,149.91430722956025,0.008058455976979937,0.0115302388332806,0.015960742041921765,0.00963929053624053,1.1630504131317139,0.0549577358411665,0.0,0.009486688413092942
3,10,100,kmeans++,5,10,6.643944970358837e-05,-0.0016250922624258771,151.53703531757975,0.00705856007733305,0.01009680574653152,0.01397651118055215,0.00844209156258414,1.14652681350708,0.05422281670038905,0.0,0.008308643567590172
